gene_name	gene_id	#TX	#CAP_exons	#CAP_bases	#GC_exons	#GC_bases	%bases_ovl	%UTR_bases_ovl	%exon_bases_ovl
PAWR	ENSG00000177425.9	11	8	1342	13	11668	0.09616043880699349	0.013300173010380624	0.44752066115702477
PPP1R12A	ENSG00000058272.14	22	28	3839	25	12490	0.2586068855084067	0.0387696251201538	0.3318390436546056
OTOGL	ENSG00000165899.9	6	59	8054	58	8380	0.8553699284009546	0.152317880794702	0.991454208802165
PTPRQ	ENSG00000139304.11	10	49	8960	59	12440	0.6028938906752411	0.06727082607180203	0.7634520948699195
MYF6	ENSG00000111046.3	1	3	1038	3	1465	0.5679180887372014	0.14343707713125844	1.0
MYF5	ENSG00000111049.3	1	3	803	3	1542	0.5012970168612192	0.010296010296010296	1.0
LIN7A	ENSG00000111052.6	4	7	853	6	6795	0.1287711552612215	0.044691836076153596	1.0
ACSS3	ENSG00000111058.6	8	20	2282	17	14301	0.15768128102929865	0.008558438085049478	0.3880597014925373
PPFIA2	ENSG00000139220.15	28	39	5143	38	8573	0.5221042808818384	0.13846685082872928	0.7178087017791087
CCDC59	ENSG00000133773.10	7	7	1053	6	3784	0.2159090909090909	0.006349206349206349	0.28354430379746837
METTL25	ENSG00000127720.6	11	14	2410	17	3672	0.5601851851851852	0.018726591760299626	0.6523263224984066
TMTC2	ENSG00000179104.7	5	13	2797	12	8323	0.32644479154151146	0.03919372900335946	0.845531197301855
SLC6A15	ENSG00000072041.15	11	11	2442	12	8781	0.2640929279125384	0.04001992693457323	0.7531714389271476
TSPAN19	ENSG00000231738.9	8	9	1433	7	4085	0.1821297429620563	0.39299610894941633	0.1825819098291795
LRRIQ1	ENSG00000133640.17	7	27	6068	30	7560	0.7022486772486772	0.01642710472279261	0.7497878359264498
ALX1	ENSG00000180318.3	1	4	1393	4	1445	0.7501730103806228	0.22698072805139186	1.0
RASSF9	ENSG00000198774.4	1	2	1364	2	5682	0.23512847588877156	0.007082476582133882	1.0
NTS	ENSG00000133636.9	3	4	620	4	1555	0.34212218649517684	0.02606310013717421	0.6210653753026635
MGAT4C	ENSG00000182050.12	11	4	1456	10	27763	0.055721643914562545	0.005271584208676637	0.5660818713450292
C12orf50	ENSG00000165805.8	5	13	1724	15	5609	0.2749153146728472	0.29694323144104806	0.2718407151564405
C12orf29	ENSG00000133641.16	10	9	1025	9	6454	0.14192748682987294	0.09577464788732394	0.16466234967622573
CEP290	ENSG00000198707.13	8	54	9977	54	10388	0.7390257989988448	0.07086614173228346	0.865285567128305
TMTC3	ENSG00000139324.10	4	14	3128	14	7327	0.3835130339838952	0.01073149364870784	1.0
KITLG	ENSG00000049130.12	6	11	1792	10	6040	0.17864238410596026	0.14871794871794872	0.18737967914438503
DUSP6	ENSG00000139318.7	5	3	1184	4	4632	0.2538860103626943	0.002368265245707519	0.9314194577352473
POC1B	ENSG00000139323.12	14	13	1872	14	8746	0.18385547678938943	0.13855103120042306	0.1963530269876003
GALNT4	ENSG00000257594.3	1	1	1741	1	5399	0.32246712354139656	0.0019099590723055935	1.0
POC1B-GALNT4	ENSG00000259075.5	2	3	2186	3	5500	0.3618181818181818	0.23811591057087042	1.0
ATP2B1	ENSG00000070961.13	10	21	4155	19	9493	0.37301169282629304	0.07616580310880829	0.5764246405112728
CCER1	ENSG00000197651.4	3	1	1226	3	3244	0.37792848335388407	0.0045871559633027525	0.812
EPYC	ENSG00000083782.6	3	6	1051	6	1805	0.5473684210526316	0.03315881326352531	0.786525974025974
KERA	ENSG00000139330.5	1	2	1265	2	2162	0.5175763182238667	0.056962025316455694	1.0
LUM	ENSG00000139329.4	3	2	1223	2	3008	0.36236702127659576	0.03811434302908726	1.0
DCN	ENSG00000011465.15	20	11	2268	11	12847	0.1171479722892504	0.027288030477540533	0.9634920634920635
C12orf79	ENSG00000257242.5	13	6	668	12	3642	0.16694124107633168	0.06410990269032628	0.25267094017094016
BTG1	ENSG00000133639.4	2	2	544	2	4854	0.10939431396786156	0.021502942507922135	1.0
CLLU1OS	ENSG00000205057.4	1	3	371	3	686	0.45335276967930027	0.020887728459530026	1.0
CLLU1	ENSG00000257127.5	5	2	101	3	6810	0.06930983847283406	0.0022637238256932655	0.03467215928595949
C12orf74	ENSG00000214215.3	2	2	525	1	2369	0.22161249472351202	0.003243243243243243	1.0
PLEKHG7	ENSG00000187510.6	2	11	1516	12	3998	0.3099049524762381	0.036454610436025735	0.9475
EEA1	ENSG00000102189.15	5	30	4982	31	10150	0.4269950738916256	0.015360717984121504	0.9745179063360881
NUDT4	ENSG00000173598.12	7	5	685	5	10078	0.05467354633855924	0.0008390141583639224	1.0
UBE2N	ENSG00000177889.8	6	3	732	2	6269	0.03493380124421758	0.058438287153652395	1.0
MRPL42	ENSG00000198015.11	10	6	627	7	16393	0.03446593058012566	0.006233131988176327	0.5619735258724429
SOCS2	ENSG00000120833.12	12	4	312	2	6776	0.023760330578512397	0.025430299271204836	0.9357798165137615
CRADD	ENSG00000169372.11	12	6	822	12	4276	0.1992516370439663	0.07059916395726892	0.3297220913801225
PLXNC1	ENSG00000136040.7	11	33	5496	33	9887	0.46980883989076566	0.03656307129798903	0.7038607115821347
CEP83	ENSG00000173588.13	14	16	2210	17	6925	0.3409386281588448	0.08455980733208456	0.6414680050188206
TMCC3	ENSG00000057704.9	4	4	1524	7	6515	0.22225633154259403	0.0036512027491408935	0.7697686928456159
NDUFA12	ENSG00000184752.11	9	7	888	8	1815	0.4413223140495868	0.35663082437275984	0.5765379113018598
NR2C1	ENSG00000120798.15	19	15	2035	14	6529	0.28733343544187473	0.08685089583965988	0.5086526576019778
FGD6	ENSG00000180263.12	7	22	4994	23	10044	0.44633612106730386	0.02660172349194455	0.9224394390140247
VEZT	ENSG00000028203.16	41	16	2370	19	8757	0.3107228502911956	0.16379310344827586	0.46930232558139534
METAP2	ENSG00000111142.12	11	13	1529	12	4491	0.36138944555778224	0.1011391094235416	0.8343789209535759
USP44	ENSG00000136014.10	8	5	1959	5	5386	0.3986260675826216	0.07465404224326293	0.7356060606060606
NTN4	ENSG00000074527.10	7	10	2065	12	4166	0.4601536245799328	0.01696658097686375	0.8482665466006304
SNRPF	ENSG00000139343.9	5	7	1012	7	3043	0.25402563259940847	0.09694477085781433	0.453392990305742
CCDC38	ENSG00000165972.11	8	17	2006	15	5296	0.334214501510574	0.0898110870238464	0.7107722577471717
AMDHD1	ENSG00000139344.6	4	9	1306	8	2686	0.5163812360387193	0.1318150448585231	0.9668552950687146
HAL	ENSG00000084110.9	11	16	3498	20	5146	0.45297318305479983	0.20038167938931298	0.7149643705463183
LTA4H	ENSG00000111144.8	10	20	2347	20	7350	0.2593197278911565	0.22791519434628976	0.26193985849056606
ELK3	ENSG00000111145.6	6	4	1140	4	4648	0.2641996557659208	0.030011655011655012	0.9251644736842105
CDK17	ENSG00000059758.6	12	17	2316	19	6547	0.27554605162669926	0.041931752458068246	0.5370670119779865
CFAP54	ENSG00000188596.8	8	68	10349	70	12719	0.7399166601147888	0.02160619649408887	0.9119080101344768
NEDD1	ENSG00000139350.10	13	16	2369	15	4463	0.4949585480618418	0.08539228435197226	0.9332096474953617
TMPO	ENSG00000120802.12	13	9	3945	11	8593	0.3857791225416036	0.04037780401416765	0.7214318494722349
SLC25A3	ENSG00000075415.11	17	8	1799	4	8896	0.12488758992805755	0.0584599081596609	0.3029141104294479
IKBIP	ENSG00000166130.13	3	4	1938	4	4163	0.4600048042277204	0.25091636121292904	1.0
APAF1	ENSG00000120868.12	13	26	6446	26	7908	0.5092311583206879	0.05414777273939717	0.9194517912959846
ANKS1B	ENSG00000185046.17	34	29	4718	38	11053	0.3866823486836153	0.09392729565034671	0.6080394026056561
FAM71C	ENSG00000180219.1	1	2	736	2	1796	0.4070155902004454	0.007455731593662628	1.0
UHRF1BP1L	ENSG00000111647.11	10	24	5297	24	6616	0.7123639661426844	0.11142654364797729	0.8749759938544267
ACTR6	ENSG00000075089.8	13	14	1638	12	3813	0.4285339627589824	0.16503428011753182	0.7317899491812535
DEPDC4	ENSG00000166153.15	10	8	1029	7	3118	0.45991019884541373	0.2642089093701997	0.7879828326180257
SCYL2	ENSG00000136021.16	10	19	3617	19	7470	0.3862115127175368	0.022410660205935795	0.6744241842610365
SLC17A8	ENSG00000179520.9	4	12	3006	13	4272	0.450374531835206	0.04783393501805054	0.8842412451361867
NR1H4	ENSG00000012504.12	9	12	2203	10	3460	0.5346820809248555	0.2192046556741028	1.0
GAS2L3	ENSG00000139354.9	9	8	2299	8	6799	0.31872334166789235	0.016137040714995034	0.7585709130277878
ANO4	ENSG00000151572.15	8	29	3601	29	4997	0.686411847108265	0.2907514450867052	0.8959289868380778
SLC5A8	ENSG00000256870.2	1	15	2332	15	4178	0.4399234083293442	0.0034071550255536627	1.0
UTP20	ENSG00000120800.4	4	62	9411	62	10024	0.8421787709497207	0.09402985074626866	0.8957665169980756
ARL1	ENSG00000120805.12	11	7	808	8	4979	0.1566579634464752	0.035393095445314764	0.42950391644908614
SPIC	ENSG00000166211.7	1	5	867	5	1132	0.7049469964664311	0.13917525773195877	1.0
MYBPC1	ENSG00000196091.11	24	33	6654	32	7385	0.5485443466486121	0.23565573770491804	0.5961928537993447
CHPT1	ENSG00000111666.9	10	13	2101	15	6004	0.23034643570952698	0.08254716981132075	0.25465477114041896
SYCP3	ENSG00000139351.13	5	8	1539	5	3829	0.13711151736745886	0.20334928229665072	0.13397830548226328
GNPTAB	ENSG00000111670.13	10	23	6228	23	9620	0.46133056133056133	0.07062876830318691	0.8259646302250804
DRAM1	ENSG00000136048.12	7	9	1148	8	4180	0.2117224880382775	0.045089561457689935	0.7845010615711253
CCDC53	ENSG00000120860.9	13	11	1043	11	2593	0.3771693019668338	0.3504380475594493	0.37119908204245555
NUP37	ENSG00000075188.7	9	10	1259	9	3492	0.252290950744559	0.08053691275167785	0.5071123755334281
AC079907.1	ENSG00000281370.1	1	1	101	2	63	0.42857142857142855		0.42857142857142855
PARPBP	ENSG00000185480.10	12	17	2062	12	4745	0.4623814541622761	0.21873710276516714	0.7166236003445305
PMCH	ENSG00000183395.4	1	3	559	3	766	0.6866840731070496	0.11439114391143912	1.0
IGF1	ENSG00000017427.14	7	6	1173	7	8087	0.10387040929887474	0.02924134213717828	0.9354354354354354
PAH	ENSG00000171759.7	15	15	3492	23	7173	0.2793810121288164	0.10918336823212683	0.4279373368146214
ASCL1	ENSG00000139352.3	1	1	814	1	2472	0.3276699029126214	0.05782312925170068	1.0
C12orf42	ENSG00000179088.13	16	8	906	17	4898	0.2582686810943242	0.21771720613287904	0.3183902190524707
STAB2	ENSG00000136011.13	6	69	9177	69	9288	0.8569121447028424	0.03439153439153439	0.9297937177684014
NT5DC3	ENSG00000111696.10	5	15	2161	16	8722	0.2047695482687457	0.021870286576168928	0.7844168260038241
HSP90B1	ENSG00000166598.11	10	21	2760	17	4688	0.49829351535836175	0.29453441295546556	0.5672280902083928
C12orf73	ENSG00000204954.8	11	6	244	3	3096	0.13178294573643412	0.09050847457627119	0.9657534246575342
TDG	ENSG00000139372.13	10	11	1512	9	4903	0.26432796247195595	0.13234672304439746	0.3873128447596533
GLT8D2	ENSG00000120820.11	7	11	1458	11	3271	0.38734332008560074	0.048795944233206594	0.7028942705256941
HCFC2	ENSG00000111727.10	6	15	2321	16	6773	0.35803927358629856	0.08584743684081432	0.7696587537091988
NFYB	ENSG00000120837.6	5	8	844	7	4956	0.1632364810330912	0.037621023513139694	0.5018642803877703
TXNRD1	ENSG00000198431.14	24	22	3101	23	6708	0.4293381037567084	0.13999392651078044	0.7083455344070279
EID3	ENSG00000255150.1	1	1	1004	1	1464	0.6857923497267759	0.010752688172043012	1.0
CHST11	ENSG00000171310.9	6	3	1102	4	6492	0.1685150955021565	0.002193419740777667	0.76
SLC41A2	ENSG00000136052.8	10	10	1891	11	5151	0.33488642981945255	0.0017947950942267424	0.9507743362831859
C12orf45	ENSG00000151131.8	4	4	764	6	1425	0.4631578947368421	0.9772727272727273	0.44677769732078204
ALDH1L2	ENSG00000136010.12	5	24	3239	23	8507	0.33266721523451276	0.02104642014162077	0.7955010224948875
KIAA1033	ENSG00000136051.12	14	32	6583	31	7698	0.4861002857885165	0.08758021895054738	0.6951871657754011
APPL2	ENSG00000136044.10	16	21	2594	20	5124	0.44672131147540983	0.07580037664783427	0.7090969676774409
C12orf75	ENSG00000235162.7	8	7	726	9	2693	0.188265874489417	0.1356687898089172	0.26179875333926983
NUAK1	ENSG00000074590.12	4	7	2051	7	7008	0.2868150684931507	0.006368118323746919	0.9247663551401869
CKAP4	ENSG00000136026.12	3	3	1932	3	3638	0.519516217702034	0.018528916339135316	1.0
TCP11L2	ENSG00000166046.9	10	11	1872	11	6558	0.2650198231168039	0.017929910350448247	1.0
POLR3B	ENSG00000013503.8	4	27	6287	29	4858	0.721490325236723	0.09787626962142197	0.9003973509933775
RFX4	ENSG00000111783.11	12	23	3237	23	6783	0.40262420757776796	0.0752950752950753	0.588534442903375
RIC8B	ENSG00000111785.17	12	15	2014	14	7795	0.2740218088518281	0.08927609125202084	0.7356373429084381
TMEM263	ENSG00000151135.8	9	4	1719	6	4768	0.18875838926174496	0.058453473132372216	0.7103882476390346
MTERF2	ENSG00000120832.8	7	1	1163	1	3626	0.32073910645339215	0.00444624090541633	1.0
CRY1	ENSG00000008405.10	5	12	1990	14	5062	0.30837613591465823	0.004422332780541736	0.5610549132947977
BTBD11	ENSG00000151136.13	7	19	3744	19	7924	0.4424533064109036	0.005626828719333784	1.0
PWP1	ENSG00000136045.10	5	15	1707	14	2876	0.5420723226703755	0.07153965785381027	0.9226415094339623
PRDM4	ENSG00000110851.10	6	11	2355	11	4777	0.5285744190914801	0.15129924559932942	0.9050606440819741
ASCL4	ENSG00000187855.5	1	1	526	1	2260	0.2327433628318584	0.00402067777139575	1.0
WSCD2	ENSG00000075035.8	13	9	1850	15	6557	0.2691779777337197	0.023957158962795943	0.5583250249252243
CMKLR1	ENSG00000174600.12	6	2	1223	2	5690	0.20615114235500878	0.012461740271097508	1.0
FICD	ENSG00000198855.5	5	4	667	4	4267	0.17272088118115772	0.019804906887378067	0.7540229885057471
SART3	ENSG00000075856.10	16	20	4746	20	7271	0.47778847476275615	0.15527459502173055	0.65
ISCU	ENSG00000136003.14	13	8	806	3	4439	0.10790718630322145	0.2669376693766938	0.3170441001191895
TMEM119	ENSG00000183160.8	4	1	857	1	3189	0.26873628096582003	0.003418803418803419	1.0
SELPLG	ENSG00000110876.9	3	2	1348	2	2494	0.5284683239775461	0.03209876543209877	1.0
CORO1C	ENSG00000110880.9	19	11	1551	12	6532	0.24800979791794245	0.07234858865442587	0.4703433922996878
SSH1	ENSG00000084112.13	9	17	3736	16	14537	0.2627089495769416	0.1193309191239869	0.8248175182481752
DAO	ENSG00000110887.6	8	13	2564	11	3883	0.475663147051249	0.17559523809523808	0.7996786288162828
SVOP	ENSG00000166111.8	5	15	1848	16	7270	0.21210453920220082	0.007158057651383247	0.7163255592574964
USP30	ENSG00000135093.11	10	14	1744	12	5135	0.2907497565725414	0.06216807247735083	0.6690796277145812
ALKBH2	ENSG00000189046.9	8	3	516	3	2290	0.3480349344978166	0.10049019607843138	0.7322097378277154
UNG	ENSG00000076248.9	5	7	1534	6	2567	0.4959096221269965	0.19762351469668543	0.9886363636363636
ACACB	ENSG00000076555.14	15	53	7293	52	14505	0.5185798000689418	0.25901639344262295	0.5876396648044693
FOXN4	ENSG00000139445.16	4	9	1735	8	3471	0.4661480841256122	0.12470477090222012	1.0
MYO1H	ENSG00000174527.8	6	31	3863	32	4792	0.6510851419031719	0.03175775480059084	0.8949970913321699
KCTD10	ENSG00000110906.11	16	8	1089	5	9865	0.10684237202230107	0.07769495412844037	0.12321007081038553
UBE3B	ENSG00000151148.12	13	30	3858	26	12453	0.2674857464064884	0.028499580888516344	0.37547715442452284
MMAB	ENSG00000139428.10	10	12	1905	10	6290	0.7192368839427663	0.7391122278056952	0.6565389696169088
MVK	ENSG00000110921.10	14	12	2138	10	6473	0.26849992275606366	0.22697056030389365	0.28852759331348754
FAM222A	ENSG00000139438.5	3	2	1383	3	3722	0.36835034927458354	0.00723938223938224	0.8218181818181818
TRPV4	ENSG00000111199.9	8	15	3900	15	3759	0.7345038574088854	0.3103448275862069	0.8567511994516792
GLTP	ENSG00000139433.8	6	6	655	5	2696	0.26186943620178044	0.09913988229968311	1.0
TCHP	ENSG00000139437.16	10	17	2281	16	9054	0.21769383697813122	0.107085346215781	0.2595129375951294
GIT2	ENSG00000139436.19	20	23	2857	23	13542	0.1757495200118151	0.024075161479741633	0.22589942357384218
ANKRD13A	ENSG00000076513.15	10	16	1818	15	7350	0.2620408163265306	0.08	0.3783845800826067
C12orf76	ENSG00000174456.12	9	11	1367	9	7052	0.17200794100964265	0.05959183673469388	0.9838187702265372
IFT81	ENSG00000122970.14	9	20	2778	21	7005	0.31834403997144894	0.08455598455598455	0.45549263873159684
ATP2A2	ENSG00000174437.15	12	19	5156	21	13745	0.2547108039287013	0.13382218148487626	0.3923733065730055
ANAPC7	ENSG00000196510.11	12	11	1954	12	6011	0.30760272833139246	0.005988023952095809	0.441402497598463
ARPC3	ENSG00000111229.14	9	8	1154	7	3025	0.27603305785123966	0.3958333333333333	0.2753052382827885
GPN3	ENSG00000111231.7	10	10	1275	9	2595	0.5040462427745664	0.271617497456765	0.6457816377171216
FAM216A	ENSG00000204856.10	6	8	1068	6	2753	0.3014892844169996	0.2870249017038008	0.37889447236180906
VPS29	ENSG00000111237.17	12	6	813	6	3211	0.2563064465898474	0.12174721189591078	0.32780672666982474
RAD9B	ENSG00000151164.17	9	14	2147	13	3178	0.4657016991818754	0.11184939091915837	0.9314868804664723
PPTC7	ENSG00000196850.5	2	6	982	6	5687	0.1652892561983471	0.006366307541625857	0.5701809107922645
TCTN1	ENSG00000204852.14	29	19	3729	15	9605	0.25257678292555963	0.43305785123966944	0.24383561643835616
HVCN1	ENSG00000122986.12	9	8	1204	8	3688	0.3186008676789588	0.13596491228070176	0.6590909090909091
PPP1CC	ENSG00000186298.10	11	8	1319	7	6906	0.13119026933101652	0.06938775510204082	0.19140346710995013
CCDC63	ENSG00000173093.11	4	11	1895	12	2184	0.7967032967032966	0.16776315789473684	0.8984042553191489
MYL2	ENSG00000111245.13	4	6	1243	6	1362	0.5859030837004405	0.3333333333333333	0.659047619047619
CUX2	ENSG00000111249.12	3	24	5269	25	7648	0.6278765690376569	0.04004758128469469	0.9170893484198205
FAM109A	ENSG00000198324.13	5	4	1106	2	3361	0.06515917881582863	0.09651474530831099	1.0
SH2B3	ENSG00000111252.9	3	8	1934	9	5682	0.33350932770151354	0.011824778285407149	0.9439061703212647
ATXN2	ENSG00000204842.13	27	27	4029	25	13933	0.27302088566712124	0.28246167718665466	0.3302284320248392
BRAP	ENSG00000089234.14	3	12	1932	12	4686	0.3960734101579172	0.03692824171212757	0.7676943117672601
ACAD10	ENSG00000111271.13	24	23	3662	23	8931	0.3925652222595454	0.025712688652878703	0.5261082189619813
RP11-162P23.2	ENSG00000257767.2	1	8	1325	8	784	1.0	1.0	1.0
ALDH2	ENSG00000111275.11	5	14	1876	13	9720	0.1808641975308642	0.014969689471730793	1.0
MAPKAPK5	ENSG00000089022.12	10	15	1713	16	14006	0.10873911180922462	0.009728978457261988	0.3904109589041096
TMEM116	ENSG00000198270.11	18	12	1150	10	7989	0.1585930654650144	0.30842391304347827	0.20634517766497462
ERP29	ENSG00000089248.6	5	3	364	3	3083	0.2802465131365553	0.25502008032128515	0.32630614115490375
NAA25	ENSG00000111300.8	8	25	3488	24	10128	0.2911729857819905	0.04460431654676259	0.41996091988576584
TRAFD1	ENSG00000135148.10	9	12	2026	11	3940	0.4888324873096447	0.07083100948131622	0.8379133674895203
HECTD4	ENSG00000173064.9	14	76	13728	76	21572	0.6129241609493788	0.0015669069257286117	0.719057722648387
RPL6	ENSG00000089009.14	13	5	1068	2	4447	0.062064313020013494	0.006329113924050633	0.08506616257088846
PTPN11	ENSG00000179295.14	4	16	3581	17	6996	0.2968839336763865	0.05519548400585406	0.9710765934654526
RPH3A	ENSG00000089169.13	27	21	2716	23	10369	0.21699295978397146	0.0059849076242518865	0.3412503830830524
OAS1	ENSG00000089127.11	11	8	1371	7	4947	0.35031332120477054	0.08044258373205741	0.8961911874533234
OAS3	ENSG00000111331.11	7	16	3679	16	8251	0.42237304569143136	0.01670378619153675	0.9066737569795267
OAS2	ENSG00000111335.11	7	11	2275	10	6264	0.3481800766283525	0.007535245503159942	1.0
DTX1	ENSG00000135144.6	5	9	2048	11	4387	0.42808297241850923	0.005015673981191223	0.733045864366915
RASAL1	ENSG00000111344.10	10	23	3110	20	4813	0.48472885933928944	0.015189873417721518	0.7083333333333334
CCDC42B	ENSG00000186710.10	3	8	1175	7	1726	0.7022016222479722	0.4288135593220339	0.8441901408450704
DDX54	ENSG00000123064.11	10	21	3109	20	5064	0.5041469194312796	0.056780595369349506	0.8255384615384616
RITA1	ENSG00000139405.14	4	3	883	2	2309	0.40407102641836296	0.04175365344467641	1.0
IQCD	ENSG00000166578.8	3	4	1927	4	2460	0.6638211382113821	0.015476190476190477	1.0
TPCN1	ENSG00000186815.11	23	31	3637	28	8728	0.32252520623281394	0.029595902105862264	0.5199754148740012
SLC8B1	ENSG00000089060.10	16	16	1996	16	6768	0.2609338061465721	0.08542899408284024	0.39258312020460356
PLBD2	ENSG00000151176.6	4	12	2042	13	5260	0.34391634980988595	0.013170892327955219	0.7957714799820063
SDS	ENSG00000135094.9	6	9	1594	8	3006	0.43679308050565535	0.11981566820276497	0.524416135881104
SDSL	ENSG00000139410.13	6	7	1091	7	2216	0.4517148014440433	0.006541291905151268	1.0
LHX5	ENSG00000089116.3	2	5	1245	6	3125	0.392	0.010963646855164455	0.8663793103448276
RBM19	ENSG00000122965.9	7	24	3333	25	5912	0.5008457374830853	0.013758146270818247	0.927936507936508
TBX5	ENSG00000089225.18	5	8	2560	8	4363	0.42149896859958746	0.07579641157085316	1.0
TBX3	ENSG00000135111.13	5	8	3092	6	5950	0.3458823529411765	0.04150352388410337	0.574793875147232
MED13L	ENSG00000123066.6	10	32	10009	31	17290	0.35870445344129553	0.024393077012428852	0.6902430595553508
MAP1LC3B2	ENSG00000258102.2	4	1	383	7	1767	0.21675155631013016	0.028070175438596492	0.25303643724696356
C12orf49	ENSG00000111412.5	4	5	650	4	8664	0.08956602031394276	0.03046071836527478	0.6828025477707006
RNFT2	ENSG00000135119.13	9	13	1807	13	6487	0.22845691382765532	0.022985837009519387	0.69970703125
HRK	ENSG00000135116.8	4	1	301	3	6853	0.043922369765066395	0.0047814207650273225	0.27382146439317956
FBXW8	ENSG00000174989.11	3	11	1958	12	5169	0.351131746952989	0.006207121855602744	0.8519924098671727
TESC	ENSG00000088992.16	8	9	1178	10	1926	0.4273104880581516	0.554561717352415	0.37527432333577176
